SN,absmag,band,error,jd,mag,normmag,survey,trel
Ia_2MsMS,,i,,,,0.8152935258824261,,69.30000000000001
Ia_2MsMS,,i,,,,0.8160191969347821,,69.4
Ia_2MsMS,,i,,,,0.8167325315221508,,69.5
Ia_2MsMS,,i,,,,0.8174490968973682,,69.6
Ia_2MsMS,,i,,,,0.8181534317311563,,69.70000000000002
Ia_2MsMS,,i,,,,0.8188575997301637,,69.80000000000001
Ia_2MsMS,,i,,,,0.8195574069731162,,69.9
Ia_2MsMS,,i,,,,0.8202479710027308,,70.0
Ia_2MsMS,,i,,,,0.8209316985327,,70.1
Ia_2MsMS,,i,,,,0.8216144164940786,,70.20000000000002
Ia_2MsMS,,i,,,,0.822302438794118,,70.30000000000001
Ia_2MsMS,,i,,,,0.8229778189231354,,70.4
Ia_2MsMS,,i,,,,0.8236452349703569,,70.5
Ia_2MsMS,,i,,,,0.8243169419333167,,70.6
Ia_2MsMS,,i,,,,0.8249751393131657,,70.70000000000002
Ia_2MsMS,,i,,,,0.8256300163006749,,70.80000000000003
Ia_2MsMS,,i,,,,0.8262845402598824,,70.9
Ia_2MsMS,,i,,,,0.8269330518424223,,71.0
Ia_2MsMS,,i,,,,0.8275893174477726,,71.1
Ia_2MsMS,,i,,,,0.8282309442123843,,71.20000000000002
Ia_2MsMS,,i,,,,0.8288722345625708,,71.30000000000003
Ia_2MsMS,,i,,,,0.8295064707913529,,71.4
Ia_2MsMS,,i,,,,0.830131954877718,,71.5
Ia_2MsMS,,i,,,,0.830747447140773,,71.6
Ia_2MsMS,,i,,,,0.8313737455015104,,71.70000000000002
Ia_2MsMS,,i,,,,0.8319777960452512,,71.80000000000003
Ia_2MsMS,,i,,,,0.8325956918830961,,71.9
Ia_2MsMS,,i,,,,0.8332053037696561,,72.0
Ia_2MsMS,,i,,,,0.8338042229733897,,72.1
Ia_2MsMS,,i,,,,0.8343975290396699,,72.20000000000002
Ia_2MsMS,,i,,,,0.8349902736311865,,72.30000000000003
Ia_2MsMS,,i,,,,0.8355866293752108,,72.4
Ia_2MsMS,,i,,,,0.836163139617863,,72.5
Ia_2MsMS,,i,,,,0.8367117340574683,,72.6
Ia_2MsMS,,i,,,,0.8372590659985271,,72.70000000000002
Ia_2MsMS,,i,,,,0.8378092048129933,,72.80000000000003
Ia_2MsMS,,i,,,,0.8383632664620251,,72.9
Ia_2MsMS,,i,,,,0.8389083268558153,,73.0
Ia_2MsMS,,i,,,,0.8394682363437944,,73.1
Ia_2MsMS,,i,,,,0.8400159572857682,,73.20000000000002
Ia_2MsMS,,i,,,,0.8405655854716603,,73.30000000000003
Ia_2MsMS,,i,,,,0.8411139454654908,,73.4
Ia_2MsMS,,i,,,,0.8416733093263833,,73.5
Ia_2MsMS,,i,,,,0.842229456867873,,73.6
Ia_2MsMS,,i,,,,0.842787718145491,,73.70000000000002
Ia_2MsMS,,i,,,,0.8433481913675305,,73.80000000000003
Ia_6MsMS,,i,,,,1.2859055841164544,,-18.1
Ia_6MsMS,,i,,,,0.6462588934510229,,-18.0
Ia_6MsMS,,i,,,,0.575864599059031,,-17.9
Ia_6MsMS,,i,,,,0.48950358041051345,,-17.8
Ia_6MsMS,,i,,,,0.3776331683643033,,-17.700000000000006
Ia_6MsMS,,i,,,,0.24420473866315184,,-17.6
Ia_6MsMS,,i,,,,0.12205671488352365,,-17.5
Ia_6MsMS,,i,,,,0.04649448951936641,,-17.4
Ia_6MsMS,,i,,,,0.02119494111703979,,-17.3
Ia_6MsMS,,i,,,,0.025849467721917208,,-17.200000000000006
Ia_6MsMS,,i,,,,0.04353985498915236,,-17.1
Ia_6MsMS,,i,,,,0.06495768329217277,,-17.0
Ia_6MsMS,,i,,,,0.08393301033937561,,-16.9
Ia_6MsMS,,i,,,,0.1055483892476623,,-16.8
Ia_6MsMS,,i,,,,0.13698916261027883,,-16.700000000000006
Ia_6MsMS,,i,,,,0.1734212496494898,,-16.6
Ia_6MsMS,,i,,,,0.20501012959470444,,-16.5
Ia_6MsMS,,i,,,,0.2264564033876244,,-16.4
Ia_6MsMS,,i,,,,0.2540085737268729,,-16.3
Ia_6MsMS,,i,,,,0.3033150238179765,,-16.200000000000006
Ia_6MsMS,,i,,,,0.36065933630468017,,-16.1
Ia_6MsMS,,i,,,,0.4108752847954804,,-16.0
Ia_6MsMS,,i,,,,0.4506469510918212,,-15.9
Ia_6MsMS,,i,,,,0.4773571718325673,,-15.8
Ia_6MsMS,,i,,,,0.4957134609070817,,-15.7
Ia_6MsMS,,i,,,,0.5121219507925581,,-15.6
Ia_6MsMS,,i,,,,0.5349897896850067,,-15.5
Ia_6MsMS,,i,,,,0.5756431440904901,,-15.4
Ia_6MsMS,,i,,,,0.6356226892002148,,-15.3
Ia_6MsMS,,i,,,,0.699294365530422,,-15.2
Ia_6MsMS,,i,,,,0.7434294056976594,,-15.1
Ia_6MsMS,,i,,,,0.7553600581598303,,-15.0
Ia_6MsMS,,i,,,,0.7414715992056156,,-14.9
Ia_6MsMS,,i,,,,0.7197628000060803,,-14.8
Ia_6MsMS,,i,,,,0.7042078617948846,,-14.7
Ia_6MsMS,,i,,,,0.6995628939981771,,-14.6
Ia_6MsMS,,i,,,,0.7029431973567597,,-14.5
Ia_6MsMS,,i,,,,0.7029563157481498,,-14.4
Ia_6MsMS,,i,,,,0.6839612844665002,,-14.3
Ia_6MsMS,,i,,,,0.6399026565501131,,-14.2
Ia_6MsMS,,i,,,,0.5817411266886605,,-14.1
Ia_6MsMS,,i,,,,0.5271965992405185,,-14.0
Ia_6MsMS,,i,,,,0.49089004873131614,,-13.9
Ia_6MsMS,,i,,,,0.4773352427720692,,-13.8
Ia_6MsMS,,i,,,,0.4810703029037029,,-13.7
Ia_6MsMS,,i,,,,0.4954886460715251,,-13.6
Ia_6MsMS,,i,,,,0.5160758011003121,,-13.5
Ia_6MsMS,,i,,,,0.5386686559695821,,-13.4
Ia_6MsMS,,i,,,,0.5552756292636811,,-13.3
Ia_6MsMS,,i,,,,0.5579284708445371,,-13.2
Ia_6MsMS,,i,,,,0.5474581944211963,,-13.1
Ia_6MsMS,,i,,,,0.5278330434591254,,-13.0
Ia_6MsMS,,i,,,,0.5068231484836705,,-12.9
Ia_6MsMS,,i,,,,0.49695692105559175,,-12.8
Ia_6MsMS,,i,,,,0.5044891803639988,,-12.7
Ia_6MsMS,,i,,,,0.5220409792601579,,-12.6
Ia_6MsMS,,i,,,,0.5349891918274459,,-12.5
Ia_6MsMS,,i,,,,0.534205420663028,,-12.4
Ia_6MsMS,,i,,,,0.5201971700929562,,-12.3
Ia_6MsMS,,i,,,,0.497350464984212,,-12.2
Ia_6MsMS,,i,,,,0.4699400976572399,,-12.1
Ia_6MsMS,,i,,,,0.44436141803106466,,-12.0
Ia_6MsMS,,i,,,,0.42747511982617326,,-11.9
Ia_6MsMS,,i,,,,0.41954278561102143,,-11.8
Ia_6MsMS,,i,,,,0.41620738328280815,,-11.7
Ia_6MsMS,,i,,,,0.41903334040163465,,-11.6
Ia_6MsMS,,i,,,,0.4326354842912785,,-11.5
Ia_6MsMS,,i,,,,0.45496389930253933,,-11.4
Ia_6MsMS,,i,,,,0.47836398900085797,,-11.3
Ia_6MsMS,,i,,,,0.49416059158331116,,-11.2
Ia_6MsMS,,i,,,,0.49781852947113414,,-11.1
Ia_6MsMS,,i,,,,0.49155804655167046,,-11.0
Ia_6MsMS,,i,,,,0.47382979323626984,,-10.9
Ia_6MsMS,,i,,,,0.4415775797624022,,-10.8
Ia_6MsMS,,i,,,,0.4038532449382153,,-10.7
Ia_6MsMS,,i,,,,0.37612263264361445,,-10.6
Ia_6MsMS,,i,,,,0.3656029347346781,,-10.5
Ia_6MsMS,,i,,,,0.36729711539328136,,-10.4
Ia_6MsMS,,i,,,,0.3732632080056284,,-10.3
Ia_6MsMS,,i,,,,0.378471691385446,,-10.2
Ia_6MsMS,,i,,,,0.37646072974747113,,-10.1
Ia_6MsMS,,i,,,,0.36097038979933593,,-10.0
Ia_6MsMS,,i,,,,0.3355150342190747,,-9.900000000000002
Ia_6MsMS,,i,,,,0.3118643691431302,,-9.8
Ia_6MsMS,,i,,,,0.29930025058150633,,-9.7
Ia_6MsMS,,i,,,,0.30043826236433446,,-9.6
Ia_6MsMS,,i,,,,0.31191820123125247,,-9.5
Ia_6MsMS,,i,,,,0.3281111805909731,,-9.400000000000002
Ia_6MsMS,,i,,,,0.3439816238152922,,-9.3
Ia_6MsMS,,i,,,,0.3530680785633713,,-9.2
Ia_6MsMS,,i,,,,0.34960434267414797,,-9.1
Ia_6MsMS,,i,,,,0.33331382272338494,,-9.0
Ia_6MsMS,,i,,,,0.3104072101186901,,-8.900000000000002
Ia_6MsMS,,i,,,,0.2899383756152947,,-8.8
Ia_6MsMS,,i,,,,0.2760110035443777,,-8.7
Ia_6MsMS,,i,,,,0.2666534565418761,,-8.600000000000001
Ia_6MsMS,,i,,,,0.26186786162008957,,-8.5
Ia_6MsMS,,i,,,,0.2644561979141091,,-8.400000000000002
Ia_6MsMS,,i,,,,0.2742540019668489,,-8.3
Ia_6MsMS,,i,,,,0.2890386235954612,,-8.2
Ia_6MsMS,,i,,,,0.2465163674153672,,-8.100000000000001
Ia_6MsMS,,i,,,,0.24111724828206427,,-8.0
Ia_6MsMS,,i,,,,0.23577554308435467,,-7.900000000000002
Ia_6MsMS,,i,,,,0.23050162248503447,,-7.800000000000002
Ia_6MsMS,,i,,,,0.22530228917366024,,-7.699999999999998
Ia_6MsMS,,i,,,,0.22018122173150267,,-7.600000000000001
Ia_6MsMS,,i,,,,0.21514726876320545,,-7.5
Ia_6MsMS,,i,,,,0.21020962982213476,,-7.400000000000002
Ia_6MsMS,,i,,,,0.205362938274396,,-7.300000000000002
Ia_6MsMS,,i,,,,0.20060288275455207,,-7.199999999999998
Ia_6MsMS,,i,,,,0.19588455232911528,,-7.100000000000001
Ia_6MsMS,,i,,,,0.19121494835726516,,-7.0
Ia_6MsMS,,i,,,,0.18660864078153772,,-6.899999999999999
Ia_6MsMS,,i,,,,0.18205439379968524,,-6.800000000000002
Ia_6MsMS,,i,,,,0.1775578227640331,,-6.699999999999998
Ia_6MsMS,,i,,,,0.17312833489293844,,-6.600000000000001
Ia_6MsMS,,i,,,,0.1687619078965401,,-6.5
Ia_6MsMS,,i,,,,0.16446895942602602,,-6.399999999999999
Ia_6MsMS,,i,,,,0.16023961589405467,,-6.300000000000002
Ia_6MsMS,,i,,,,0.15608953195987318,,-6.199999999999998
Ia_6MsMS,,i,,,,0.1520190547333069,,-6.100000000000001
Ia_6MsMS,,i,,,,0.14802014927781393,,-6.0
Ia_6MsMS,,i,,,,0.1441092940876949,,-5.899999999999999
Ia_6MsMS,,i,,,,0.14026085480852402,,-5.800000000000002
Ia_6MsMS,,i,,,,0.13648297944841836,,-5.699999999999998
Ia_6MsMS,,i,,,,0.1327589015010222,,-5.600000000000001
Ia_6MsMS,,i,,,,0.12909486053274222,,-5.5
Ia_6MsMS,,i,,,,0.12548533423984765,,-5.399999999999999
Ia_6MsMS,,i,,,,0.1219381438827849,,-5.300000000000002
Ia_6MsMS,,i,,,,0.11844975263421631,,-5.199999999999998
Ia_6MsMS,,i,,,,0.11501748773945408,,-5.100000000000001
Ia_6MsMS,,i,,,,0.11163879773053864,,-5.0
Ia_6MsMS,,i,,,,0.10831416421189921,,-4.899999999999999
Ia_6MsMS,,i,,,,0.10504534943810384,,-4.800000000000002
Ia_6MsMS,,i,,,,0.10183289296024789,,-4.699999999999998
Ia_6MsMS,,i,,,,0.09867447570235299,,-4.600000000000001
Ia_6MsMS,,i,,,,0.09556965284117247,,-4.5
Ia_6MsMS,,i,,,,0.09251451519055287,,-4.399999999999999
Ia_6MsMS,,i,,,,0.0895052128477456,,-4.300000000000002
Ia_6MsMS,,i,,,,0.0865418074209785,,-4.199999999999998
Ia_6MsMS,,i,,,,0.08362755698085422,,-4.100000000000001
Ia_6MsMS,,i,,,,0.08076137748131451,,-4.0
Ia_6MsMS,,i,,,,0.07793681313540013,,-3.899999999999999
Ia_6MsMS,,i,,,,0.07515411683479023,,-3.8000000000000007
Ia_6MsMS,,i,,,,0.07243183293082645,,-3.6999999999999993
Ia_6MsMS,,i,,,,0.06974342885242457,,-3.6000000000000014
Ia_6MsMS,,i,,,,0.06711294974776294,,-3.5
Ia_6MsMS,,i,,,,0.06452305009656101,,-3.3999999999999986
Ia_6MsMS,,i,,,,0.06198078496234949,,-3.3000000000000007
Ia_6MsMS,,i,,,,0.05948585353795188,,-3.1999999999999997
Ia_6MsMS,,i,,,,0.05703317422147158,,-3.1000000000000014
Ia_6MsMS,,i,,,,0.054624267759773915,,-3.0
Ia_6MsMS,,i,,,,0.052263373707644334,,-2.8999999999999986
Ia_6MsMS,,i,,,,0.04994623486604155,,-2.8000000000000007
Ia_6MsMS,,i,,,,0.04766677399595842,,-2.6999999999999997
Ia_6MsMS,,i,,,,0.045429113100755814,,-2.6000000000000014
Ia_6MsMS,,i,,,,0.04323169407139815,,-2.5
Ia_6MsMS,,i,,,,0.04107218083547792,,-2.3999999999999986
Ia_6MsMS,,i,,,,0.03895266732863334,,-2.3000000000000007
Ia_6MsMS,,i,,,,0.03687544362508355,,-2.1999999999999997
Ia_6MsMS,,i,,,,0.034832460528244624,,-2.1000000000000014
Ia_6MsMS,,i,,,,0.03282964656437137,,-2.0
Ia_6MsMS,,i,,,,0.030860786416011976,,-1.8999999999999984
Ia_6MsMS,,i,,,,0.028930477334860427,,-1.8000000000000007
Ia_6MsMS,,i,,,,0.027037922869739717,,-1.6999999999999993
Ia_6MsMS,,i,,,,0.025185147344686243,,-1.6000000000000014
Ia_6MsMS,,i,,,,0.023367610089739088,,-1.5
Ia_6MsMS,,i,,,,0.02158235633633865,,-1.3999999999999986
Ia_6MsMS,,i,,,,0.01984117465282864,,-1.3000000000000007
Ia_6MsMS,,i,,,,0.018130407788071068,,-1.1999999999999993
Ia_6MsMS,,i,,,,0.016451774945210218,,-1.1000000000000014
Ia_6MsMS,,i,,,,0.014809457172310303,,-1.0
Ia_6MsMS,,i,,,,0.01319864259499326,,-0.8999999999999986
Ia_6MsMS,,i,,,,0.011617376564124982,,-0.8000000000000007
Ia_6MsMS,,i,,,,0.01006517833576659,,-0.6999999999999993
Ia_6MsMS,,i,,,,0.008547914076110885,,-0.6000000000000014
Ia_6MsMS,,i,,,,0.007052576434034563,,-0.5
Ia_6MsMS,,i,,,,0.005590004577623375,,-0.3999999999999986
Ia_6MsMS,,i,,,,0.004153634711553167,,-0.3000000000000007
Ia_6MsMS,,i,,,,0.0027425397119476003,,-0.1999999999999993
Ia_6MsMS,,i,,,,0.0013577934288431237,,-0.10000000000000142
Ia_6MsMS,,i,,,,-0.0,,0.0
Ia_6MsMS,,i,,,,-0.0013294751583323716,,0.10000000000000142
Ia_6MsMS,,i,,,,-0.002634411906511147,,0.1999999999999993
Ia_6MsMS,,i,,,,-0.003907464257986604,,0.3000000000000007
Ia_6MsMS,,i,,,,-0.005157245183859516,,0.3999999999999986
Ia_6MsMS,,i,,,,-0.006374383730127775,,0.5
Ia_6MsMS,,i,,,,-0.0075674774553942115,,0.6000000000000014
Ia_6MsMS,,i,,,,-0.00872591235435749,,0.6999999999999993
Ia_6MsMS,,i,,,,-0.00985437463585015,,0.8000000000000007
Ia_6MsMS,,i,,,,-0.010954711641051773,,0.8999999999999986
Ia_6MsMS,,i,,,,-0.012020487278944003,,1.0
Ia_6MsMS,,i,,,,-0.013057514313395302,,1.1000000000000014
Ia_6MsMS,,i,,,,-0.014067808028221052,,1.1999999999999993
Ia_6MsMS,,i,,,,-0.01505305334378626,,1.3000000000000007
Ia_6MsMS,,i,,,,-0.016002979536432704,,1.3999999999999986
Ia_6MsMS,,i,,,,-0.01693161795681597,,1.5
Ia_6MsMS,,i,,,,-0.017833120655119217,,1.6000000000000014
Ia_6MsMS,,i,,,,-0.018706741027997964,,1.6999999999999993
Ia_6MsMS,,i,,,,-0.019548286659281544,,1.8000000000000007
Ia_6MsMS,,i,,,,-0.020363801735472364,,1.8999999999999984
Ia_6MsMS,,i,,,,-0.021148816246443047,,2.0
Ia_6MsMS,,i,,,,-0.021906078512509808,,2.1000000000000014
Ia_6MsMS,,i,,,,-0.02263146982790154,,2.1999999999999997
Ia_6MsMS,,i,,,,-0.023331439409393084,,2.3000000000000007
Ia_6MsMS,,i,,,,-0.023997707459962214,,2.3999999999999986
Ia_6MsMS,,i,,,,-0.024630245837123255,,2.5
Ia_6MsMS,,i,,,,-0.025235404433002984,,2.6000000000000014
Ia_6MsMS,,i,,,,-0.025804120385409135,,2.6999999999999997
Ia_6MsMS,,i,,,,-0.026338534900091304,,2.8000000000000007
Ia_6MsMS,,i,,,,-0.026846133155075336,,2.8999999999999986
Ia_6MsMS,,i,,,,-0.02732360660504618,,3.0
Ia_6MsMS,,i,,,,-0.02777174685996897,,3.1000000000000014
Ia_6MsMS,,i,,,,-0.02819312129252971,,3.1999999999999997
Ia_6MsMS,,i,,,,-0.028592851229102934,,3.3000000000000007
Ia_6MsMS,,i,,,,-0.02896363850705619,,3.3999999999999986
Ia_6MsMS,,i,,,,-0.029318105956125606,,3.5
Ia_6MsMS,,i,,,,-0.02965042535559803,,3.6000000000000014
Ia_6MsMS,,i,,,,-0.029964615013707174,,3.6999999999999993
Ia_6MsMS,,i,,,,-0.03026232248923577,,3.8000000000000007
Ia_6MsMS,,i,,,,-0.030544708448044133,,3.899999999999999
Ia_6MsMS,,i,,,,-0.030803619129750714,,4.0
Ia_6MsMS,,i,,,,-0.031037168135803483,,4.100000000000001
Ia_6MsMS,,i,,,,-0.031246820445892,,4.199999999999998
Ia_6MsMS,,i,,,,-0.03143649015716932,,4.300000000000002
Ia_6MsMS,,i,,,,-0.03160257866821681,,4.399999999999999
Ia_6MsMS,,i,,,,-0.03174648045214745,,4.5
Ia_6MsMS,,i,,,,-0.03187497122005922,,4.600000000000001
Ia_6MsMS,,i,,,,-0.031984771638093434,,4.699999999999998
Ia_6MsMS,,i,,,,-0.0320764890687073,,4.800000000000002
Ia_6MsMS,,i,,,,-0.032150524829480887,,4.899999999999999
Ia_6MsMS,,i,,,,-0.0322128099589456,,5.0
Ia_6MsMS,,i,,,,-0.03225926081028341,,5.100000000000001
Ia_6MsMS,,i,,,,-0.032297530563891286,,5.199999999999998
Ia_6MsMS,,i,,,,-0.03232204319854226,,5.300000000000002
Ia_6MsMS,,i,,,,-0.03233556891763634,,5.399999999999999
Ia_6MsMS,,i,,,,-0.03232789295370608,,5.5
Ia_6MsMS,,i,,,,-0.03230998803506324,,5.600000000000001
Ia_6MsMS,,i,,,,-0.03226992633643633,,5.699999999999998
Ia_6MsMS,,i,,,,-0.032220036878252145,,5.800000000000002
Ia_6MsMS,,i,,,,-0.032154319867851555,,5.899999999999999
Ia_6MsMS,,i,,,,-0.032077909988521114,,6.0
Ia_6MsMS,,i,,,,-0.031980147679602666,,6.100000000000001
Ia_6MsMS,,i,,,,-0.03186647548940691,,6.200000000000002
Ia_6MsMS,,i,,,,-0.03174216152948972,,6.299999999999998
Ia_6MsMS,,i,,,,-0.031601525023786436,,6.399999999999999
Ia_6MsMS,,i,,,,-0.03144934794778642,,6.5
Ia_6MsMS,,i,,,,-0.03128275272625025,,6.600000000000001
Ia_6MsMS,,i,,,,-0.03109894222449583,,6.700000000000002
Ia_6MsMS,,i,,,,-0.03090600297094781,,6.799999999999998
Ia_6MsMS,,i,,,,-0.030693196388826394,,6.899999999999999
Ia_6MsMS,,i,,,,-0.030464636855073834,,7.0
Ia_6MsMS,,i,,,,-0.030222416108712125,,7.100000000000001
Ia_6MsMS,,i,,,,-0.029968085589985094,,7.200000000000002
Ia_6MsMS,,i,,,,-0.02969646418609706,,7.299999999999998
Ia_6MsMS,,i,,,,-0.029411118109564427,,7.399999999999999
Ia_6MsMS,,i,,,,-0.029111992055185,,7.5
Ia_6MsMS,,i,,,,-0.028799211991394458,,7.600000000000001
Ia_6MsMS,,i,,,,-0.028473893932931205,,7.700000000000002
Ia_6MsMS,,i,,,,-0.02812940695554822,,7.799999999999998
Ia_6MsMS,,i,,,,-0.0277809328434504,,7.899999999999999
Ia_6MsMS,,i,,,,-0.027410322297299672,,8.0
Ia_6MsMS,,i,,,,-0.02703020118881483,,8.100000000000001
Ia_6MsMS,,i,,,,-0.026636336566827623,,8.200000000000003
Ia_6MsMS,,i,,,,-0.026232658262070885,,8.299999999999997
Ia_6MsMS,,i,,,,-0.025818996026407248,,8.399999999999999
Ia_6MsMS,,i,,,,-0.025386452011819216,,8.5
Ia_6MsMS,,i,,,,-0.024944129804369553,,8.600000000000001
Ia_6MsMS,,i,,,,-0.024486524199385684,,8.700000000000003
Ia_6MsMS,,i,,,,-0.02401446240832783,,8.799999999999997
Ia_6MsMS,,i,,,,-0.0235261560067066,,8.899999999999997
Ia_6MsMS,,i,,,,-0.023019247487075845,,9.0
Ia_6MsMS,,i,,,,-0.022500324662420468,,9.1
Ia_6MsMS,,i,,,,-0.02196252264851495,,9.200000000000003
Ia_6MsMS,,i,,,,-0.021404313845261314,,9.299999999999997
Ia_6MsMS,,i,,,,-0.020828286538170815,,9.4
Ia_6MsMS,,i,,,,-0.020232530119114855,,9.5
Ia_6MsMS,,i,,,,-0.01961932052939197,,9.6
Ia_6MsMS,,i,,,,-0.01898719055681397,,9.700000000000003
Ia_6MsMS,,i,,,,-0.018337719394562413,,9.799999999999997
Ia_6MsMS,,i,,,,-0.017669983194370076,,9.9
Ia_6MsMS,,i,,,,-0.016986641149342674,,10.0
Ia_6MsMS,,i,,,,-0.01628210395465146,,10.1
Ia_6MsMS,,i,,,,-0.01556048398536447,,10.200000000000003
Ia_6MsMS,,i,,,,-0.014824836725102486,,10.299999999999997
Ia_6MsMS,,i,,,,-0.014066529867310607,,10.4
Ia_6MsMS,,i,,,,-0.013296404230970893,,10.5
Ia_6MsMS,,i,,,,-0.012508796642409337,,10.6
Ia_6MsMS,,i,,,,-0.01170211468472182,,10.700000000000003
Ia_6MsMS,,i,,,,-0.010876525847422158,,10.799999999999995
Ia_6MsMS,,i,,,,-0.010031927963098042,,10.9
Ia_6MsMS,,i,,,,-0.009173011160193312,,11.0
Ia_6MsMS,,i,,,,-0.00829610331742181,,11.1
Ia_6MsMS,,i,,,,-0.007399918134218808,,11.200000000000005
Ia_6MsMS,,i,,,,-0.006482567346997925,,11.299999999999995
Ia_6MsMS,,i,,,,-0.005548670811970524,,11.4
Ia_6MsMS,,i,,,,-0.004592542834302549,,11.5
Ia_6MsMS,,i,,,,-0.0036228352722940116,,11.6
Ia_6MsMS,,i,,,,-0.0026309589262467625,,11.700000000000005
Ia_6MsMS,,i,,,,-0.0016280697520709708,,11.799999999999995
Ia_6MsMS,,i,,,,-0.0006052102903737477,,11.9
Ia_6MsMS,,i,,,,0.0004360592803074326,,12.0
Ia_6MsMS,,i,,,,0.0014934457763313702,,12.1
Ia_6MsMS,,i,,,,0.0025681435422431065,,12.200000000000005
Ia_6MsMS,,i,,,,0.0036573382504219154,,12.300000000000004
Ia_6MsMS,,i,,,,0.004765760296409738,,12.4
Ia_6MsMS,,i,,,,0.005891949922689932,,12.5
Ia_6MsMS,,i,,,,0.007039389020741638,,12.6
Ia_6MsMS,,i,,,,0.008202515498892282,,12.700000000000005
Ia_6MsMS,,i,,,,0.009386686538686462,,12.800000000000004
Ia_6MsMS,,i,,,,0.010586064689986685,,12.9
Ia_6MsMS,,i,,,,0.011804309218158338,,13.0
Ia_6MsMS,,i,,,,0.013042908821075727,,13.1
Ia_6MsMS,,i,,,,0.014295949012966602,,13.200000000000005
Ia_6MsMS,,i,,,,0.015572988525757836,,13.300000000000004
Ia_6MsMS,,i,,,,0.01686450394236516,,13.4
Ia_6MsMS,,i,,,,0.018168555962562394,,13.5
Ia_6MsMS,,i,,,,0.01949952022250656,,13.6
Ia_6MsMS,,i,,,,0.020835842888665468,,13.700000000000005
Ia_6MsMS,,i,,,,0.02220459125769203,,13.800000000000004
Ia_6MsMS,,i,,,,0.0235985397747438,,13.9
Ia_6MsMS,,i,,,,0.025020943813855112,,14.0
Ia_6MsMS,,i,,,,0.026460126768578007,,14.1
Ia_6MsMS,,i,,,,0.027922054426934295,,14.200000000000005
Ia_6MsMS,,i,,,,0.029402153990027102,,14.300000000000004
Ia_6MsMS,,i,,,,0.03089933452582727,,14.4
Ia_6MsMS,,i,,,,0.03241177175986287,,14.5
Ia_6MsMS,,i,,,,0.03393569457663226,,14.6
Ia_6MsMS,,i,,,,0.035477968260797965,,14.700000000000005
Ia_6MsMS,,i,,,,0.037012113768664534,,14.800000000000004
Ia_6MsMS,,i,,,,0.038564828305247545,,14.9
Ia_6MsMS,,i,,,,0.04012026882321429,,15.0
Ia_6MsMS,,i,,,,0.04166483953685152,,15.1
Ia_6MsMS,,i,,,,0.043234452014258906,,15.200000000000005
Ia_6MsMS,,i,,,,0.04481002498483022,,15.300000000000004
Ia_6MsMS,,i,,,,0.046399481588933256,,15.4
Ia_6MsMS,,i,,,,0.04799956122379356,,15.5
Ia_6MsMS,,i,,,,0.049611765461616386,,15.6
Ia_6MsMS,,i,,,,0.05123300195364067,,15.700000000000005
Ia_6MsMS,,i,,,,0.0528664347149963,,15.800000000000004
Ia_6MsMS,,i,,,,0.054507172962685146,,15.9
Ia_6MsMS,,i,,,,0.05614631520137969,,16.0
Ia_6MsMS,,i,,,,0.05780237063131288,,16.1
Ia_6MsMS,,i,,,,0.05945305497340847,,16.200000000000006
Ia_6MsMS,,i,,,,0.06110843476598404,,16.300000000000004
Ia_6MsMS,,i,,,,0.06276159149844673,,16.4
Ia_6MsMS,,i,,,,0.06441388606589982,,16.5
Ia_6MsMS,,i,,,,0.06607038215795313,,16.6
Ia_6MsMS,,i,,,,0.06772889814994443,,16.700000000000006
Ia_6MsMS,,i,,,,0.0693934744764988,,16.800000000000004
Ia_6MsMS,,i,,,,0.07105669034606166,,16.9
Ia_6MsMS,,i,,,,0.07272962808506733,,17.0
Ia_6MsMS,,i,,,,0.07440159802952095,,17.1
Ia_6MsMS,,i,,,,0.07608394987678757,,17.200000000000006
Ia_6MsMS,,i,,,,0.07776557481542667,,17.300000000000004
Ia_6MsMS,,i,,,,0.0794565505977598,,17.4
Ia_6MsMS,,i,,,,0.0811547312458849,,17.5
Ia_6MsMS,,i,,,,0.08285319223628385,,17.6
Ia_6MsMS,,i,,,,0.0845581594363356,,17.700000000000006
Ia_6MsMS,,i,,,,0.08627299652565057,,17.800000000000004
Ia_6MsMS,,i,,,,0.08799329258671484,,17.9
Ia_6MsMS,,i,,,,0.08971825135450118,,18.0
Ia_6MsMS,,i,,,,0.09144628546024158,,18.1
Ia_6MsMS,,i,,,,0.09318088435020755,,18.200000000000006
Ia_6MsMS,,i,,,,0.09492512935289632,,18.300000000000004
Ia_6MsMS,,i,,,,0.09666944286580481,,18.4
Ia_6MsMS,,i,,,,0.09842535567799615,,18.5
Ia_6MsMS,,i,,,,0.1001827693485211,,18.6
Ia_6MsMS,,i,,,,0.10194753358441488,,18.700000000000006
Ia_6MsMS,,i,,,,0.10372133256594651,,18.800000000000004
Ia_6MsMS,,i,,,,0.10550087034402011,,18.9
Ia_6MsMS,,i,,,,0.10728892640024057,,19.0
Ia_6MsMS,,i,,,,0.10908505189027906,,19.1
Ia_6MsMS,,i,,,,0.11088898061512786,,19.200000000000006
Ia_6MsMS,,i,,,,0.11269846081415835,,19.300000000000004
Ia_6MsMS,,i,,,,0.11451950731297167,,19.4
Ia_6MsMS,,i,,,,0.11635032552154989,,19.5
Ia_6MsMS,,i,,,,0.11819045052704347,,19.6
Ia_6MsMS,,i,,,,0.12003106859214441,,19.700000000000006
Ia_6MsMS,,i,,,,0.12188226986402206,,19.800000000000004
